Timestamp,Sensor_A,Sensor_B,Correlation
4/4/2022 20:50,Tank Temp,Vapor Press,0.6245232
4/4/2022 20:50,Filter DP,Line Pressure,0.29261093
4/7/2022 8:49,Main Pump Press,Tank Level,0.261576876
4/7/2022 8:49,Line Pressure,Main Pump Press,-0.13136253
4/7/2022 8:49,Line Pressure,Overspeed Press,-0.453893965
4/7/2022 8:49,Line Pressure,Vapor Press,-0.28483775
4/7/2022 8:49,Line Pressure,Tank Temp,-0.476188644
4/7/2022 8:49,Line Pressure,Tank Level,-0.455558546
4/7/2022 8:49,Main Pump Press,Overspeed Press,0.267433098
4/7/2022 8:49,Main Pump Press,Vapor Press,0.17747917
4/7/2022 8:49,Main Pump Press,Tank Temp,0.34160348
4/7/2022 8:49,Overspeed Press,Vapor Press,0.650429269
4/7/2022 8:49,Overspeed Press,Tank Temp,0.95842137
4/7/2022 8:49,Overspeed Press,Tank Level,0.957588072
4/7/2022 8:49,Filter DP,Tank Temp,-0.270918276
4/7/2022 8:49,Filter DP,Vapor Press,-0.147010216
4/7/2022 8:49,Filter DP,Overspeed Press,-0.251322968
4/7/2022 8:49,Filter DP,Main Pump Press,0.029688864
4/7/2022 8:49,Filter DP,Tank Level,-0.295667441
4/7/2022 8:49,Tank Level,Tank Temp,0.929013018
4/7/2022 8:49,Tank Level,Vapor Press,0.619409883
4/7/2022 8:49,Tank Temp,Vapor Press,0.628732136
4/7/2022 8:49,Filter DP,Line Pressure,0.280949984
4/9/2022 20:27,Overspeed Press,Vapor Press,0.6300535
4/9/2022 20:27,Line Pressure,Overspeed Press,-0.821450277
4/9/2022 20:27,Line Pressure,Vapor Press,-0.539308984
4/9/2022 20:27,Line Pressure,Tank Temp,-0.826805263
4/9/2022 20:27,Line Pressure,Tank Level,-0.806051621
4/9/2022 20:27,Main Pump Press,Overspeed Press,0.28257074
4/9/2022 20:27,Main Pump Press,Vapor Press,0.111746807
4/9/2022 20:27,Main Pump Press,Tank Temp,0.362968272
4/9/2022 20:27,Main Pump Press,Tank Level,0.253056463
4/9/2022 20:27,Overspeed Press,Tank Temp,0.9798665
4/9/2022 20:27,Line Pressure,Main Pump Press,-0.300679859
4/9/2022 20:27,Tank Temp,Vapor Press,0.613161744
4/9/2022 20:27,Filter DP,Tank Level,0.069908441
4/9/2022 20:27,Filter DP,Tank Temp,0.022902242
4/9/2022 20:27,Filter DP,Vapor Press,0.12881346
4/9/2022 20:27,Filter DP,Overspeed Press,0.021276125
4/9/2022 20:27,Overspeed Press,Tank Level,0.949380614
4/9/2022 20:27,Filter DP,Line Pressure,0.031583605
4/9/2022 20:27,Tank Level,Tank Temp,0.927833602
4/9/2022 20:27,Tank Level,Vapor Press,0.596404229
4/9/2022 20:27,Filter DP,Main Pump Press,0.010782418
4/12/2022 8:49,Main Pump Press,Tank Level,0.100292047
4/12/2022 8:49,Line Pressure,Main Pump Press,-0.299866295
4/12/2022 8:49,Line Pressure,Overspeed Press,-0.819741782
4/12/2022 8:49,Line Pressure,Vapor Press,-0.520466841
4/12/2022 8:49,Line Pressure,Tank Temp,-0.825733017
4/12/2022 8:49,Line Pressure,Tank Level,-0.297759352
4/12/2022 8:49,Main Pump Press,Overspeed Press,0.28260216
4/12/2022 8:49,Main Pump Press,Vapor Press,0.111293328
4/12/2022 8:49,Main Pump Press,Tank Temp,0.36306268
4/12/2022 8:49,Overspeed Press,Vapor Press,0.626260605
4/12/2022 8:49,Overspeed Press,Tank Temp,0.980016737
4/12/2022 8:49,Overspeed Press,Tank Level,0.36838792
4/12/2022 8:49,Filter DP,Tank Temp,0.051975997
4/12/2022 8:49,Filter DP,Vapor Press,0.21054411
4/12/2022 8:49,Filter DP,Overspeed Press,0.048826935
4/12/2022 8:49,Filter DP,Main Pump Press,0.018713541
4/12/2022 8:49,Filter DP,Tank Level,0.024435912
4/12/2022 8:49,Tank Level,Tank Temp,0.36062207
4/12/2022 8:49,Tank Level,Vapor Press,0.204579268
4/12/2022 8:49,Tank Temp,Vapor Press,0.609554963
4/12/2022 8:49,Filter DP,Line Pressure,0.007630236
4/14/2022 20:45,Overspeed Press,Vapor Press,0.62264865
4/14/2022 20:45,Line Pressure,Overspeed Press,-0.818098493
4/14/2022 20:45,Line Pressure,Vapor Press,-0.526665831
4/14/2022 20:45,Line Pressure,Tank Temp,-0.823608012
4/14/2022 20:45,Line Pressure,Tank Level,-0.295538635
4/14/2022 20:45,Main Pump Press,Overspeed Press,0.282580327
4/14/2022 20:45,Main Pump Press,Vapor Press,0.112223927
4/14/2022 20:45,Main Pump Press,Tank Temp,0.36311454
4/14/2022 20:45,Main Pump Press,Tank Level,0.098821611
4/14/2022 20:45,Overspeed Press,Tank Temp,0.979949778
4/14/2022 20:45,Line Pressure,Main Pump Press,-0.298972973
4/14/2022 20:45,Tank Temp,Vapor Press,0.605204874
4/14/2022 20:45,Filter DP,Tank Level,0.02648906
4/14/2022 20:45,Filter DP,Tank Temp,0.052668808
4/14/2022 20:45,Filter DP,Vapor Press,0.205577789
4/14/2022 20:45,Filter DP,Overspeed Press,0.05116881
4/14/2022 20:45,Overspeed Press,Tank Level,0.364656242
4/14/2022 20:45,Filter DP,Line Pressure,0.000854767
4/14/2022 20:45,Tank Level,Tank Temp,0.355813172
4/14/2022 20:45,Tank Level,Vapor Press,0.201475333
4/14/2022 20:45,Filter DP,Main Pump Press,0.019591695
4/17/2022 8:30,Overspeed Press,Vapor Press,0.641122525
4/17/2022 8:30,Line Pressure,Overspeed Press,-0.818133845
4/17/2022 8:30,Line Pressure,Vapor Press,-0.554978453
4/17/2022 8:30,Line Pressure,Tank Temp,-0.823468413
4/17/2022 8:30,Line Pressure,Tank Level,-0.29375114
4/17/2022 8:30,Main Pump Press,Overspeed Press,0.282604852
4/17/2022 8:30,Main Pump Press,Vapor Press,0.119532863
4/17/2022 8:30,Main Pump Press,Tank Temp,0.363172455
4/17/2022 8:30,Main Pump Press,Tank Level,0.097508895
4/17/2022 8:30,Overspeed Press,Tank Temp,0.979995848
4/17/2022 8:30,Line Pressure,Main Pump Press,-0.298655818
4/17/2022 8:30,Tank Temp,Vapor Press,0.620987903
4/17/2022 8:30,Filter DP,Tank Level,0.028613385
4/17/2022 8:30,Filter DP,Tank Temp,0.053933989
4/17/2022 8:30,Filter DP,Vapor Press,0.197455966
4/17/2022 8:30,Filter DP,Overspeed Press,0.052852529
4/17/2022 8:30,Overspeed Press,Tank Level,0.361373699
4/17/2022 8:30,Filter DP,Line Pressure,-0.00366356
4/17/2022 8:30,Tank Level,Tank Temp,0.351956683
4/17/2022 8:30,Tank Level,Vapor Press,0.203180426
4/17/2022 8:30,Filter DP,Main Pump Press,0.020298603
4/19/2022 23:08,Overspeed Press,Vapor Press,0.643238306
4/19/2022 23:08,Line Pressure,Overspeed Press,-0.81587414
4/19/2022 23:08,Line Pressure,Vapor Press,-0.546537865
4/19/2022 23:08,Line Pressure,Tank Temp,-0.821180231
4/19/2022 23:08,Line Pressure,Tank Level,-0.291769498
4/19/2022 23:08,Main Pump Press,Overspeed Press,0.282609355
4/19/2022 23:08,Main Pump Press,Vapor Press,0.12103679
4/19/2022 23:08,Main Pump Press,Tank Temp,0.363214168
4/19/2022 23:08,Main Pump Press,Tank Level,0.096566866
4/19/2022 23:08,Line Pressure,Main Pump Press,-0.297763448
4/19/2022 23:08,Overspeed Press,Tank Temp,0.980008655
4/19/2022 23:08,Tank Temp,Vapor Press,0.624561801
4/19/2022 23:08,Tank Level,Vapor Press,0.199457712
4/19/2022 23:08,Tank Level,Tank Temp,0.34942571
4/19/2022 23:08,Filter DP,Line Pressure,-0.007393699
4/19/2022 23:08,Filter DP,Main Pump Press,0.021007448
4/19/2022 23:08,Filter DP,Overspeed Press,0.054651009
4/19/2022 23:08,Filter DP,Vapor Press,0.196550162
4/19/2022 23:08,Filter DP,Tank Temp,0.05533967
4/19/2022 23:08,Filter DP,Tank Level,0.030544076
4/19/2022 23:08,Overspeed Press,Tank Level,0.359153457
4/22/2022 11:32,Main Pump Press,Tank Level,0.094963348
4/22/2022 11:32,Main Pump Press,Tank Temp,0.363235854
4/22/2022 11:32,Main Pump Press,Vapor Press,0.122505866
4/22/2022 11:32,Line Pressure,Tank Level,-0.288537606
4/22/2022 11:32,Overspeed Press,Vapor Press,0.645686055
4/22/2022 11:32,Line Pressure,Vapor Press,-0.548357324
4/22/2022 11:32,Line Pressure,Overspeed Press,-0.8133625
4/22/2022 11:32,Line Pressure,Main Pump Press,-0.29668293
4/22/2022 11:32,Line Pressure,Tank Temp,-0.818847764
4/22/2022 11:32,Overspeed Press,Tank Temp,0.980130768
4/22/2022 11:32,Main Pump Press,Overspeed Press,0.282570088
4/22/2022 11:32,Tank Temp,Vapor Press,0.625115838
4/22/2022 11:32,Filter DP,Tank Temp,0.06160484
4/22/2022 11:32,Filter DP,Vapor Press,0.20647762
4/22/2022 11:32,Filter DP,Overspeed Press,0.059637606
4/22/2022 11:32,Filter DP,Main Pump Press,0.023029909
4/22/2022 11:32,Filter DP,Tank Level,0.030340571
4/22/2022 11:32,Filter DP,Line Pressure,-0.014769401
4/22/2022 11:32,Tank Level,Tank Temp,0.34555993
4/22/2022 11:32,Tank Level,Vapor Press,0.196315639
4/22/2022 11:32,Overspeed Press,Tank Level,0.35517242
4/24/2022 23:15,Main Pump Press,Tank Level,0.093624721
4/24/2022 23:15,Line Pressure,Main Pump Press,-0.29597799
4/24/2022 23:15,Line Pressure,Overspeed Press,-0.812138016
4/24/2022 23:15,Line Pressure,Vapor Press,-0.544319811
4/24/2022 23:15,Line Pressure,Tank Temp,-0.817137612
4/24/2022 23:15,Line Pressure,Tank Level,-0.286346597
4/24/2022 23:15,Main Pump Press,Overspeed Press,0.282166268
4/24/2022 23:15,Main Pump Press,Vapor Press,0.121590236
4/24/2022 23:15,Main Pump Press,Tank Temp,0.362719081
4/24/2022 23:15,Overspeed Press,Vapor Press,0.64514419
4/24/2022 23:15,Overspeed Press,Tank Temp,0.980142936
4/24/2022 23:15,Overspeed Press,Tank Level,0.352319243
4/24/2022 23:15,Filter DP,Tank Temp,0.06278589
4/24/2022 23:15,Filter DP,Vapor Press,0.204731312
4/24/2022 23:15,Filter DP,Overspeed Press,0.061240567
4/24/2022 23:15,Filter DP,Main Pump Press,0.023713542
4/24/2022 23:15,Filter DP,Tank Level,0.032358064
4/24/2022 23:15,Tank Level,Tank Temp,0.342524054
4/24/2022 23:15,Tank Level,Vapor Press,0.193901216
4/24/2022 23:15,Tank Temp,Vapor Press,0.62182258
4/24/2022 23:15,Filter DP,Line Pressure,-0.019202577
4/27/2022 17:51,Main Pump Press,Tank Level,0.092766217
4/27/2022 17:51,Line Pressure,Main Pump Press,-0.300815298
4/27/2022 17:51,Line Pressure,Overspeed Press,-0.825964043
4/27/2022 17:51,Line Pressure,Vapor Press,-0.558834851
4/27/2022 17:51,Line Pressure,Tank Temp,-0.832286025
4/27/2022 17:51,Line Pressure,Tank Level,-0.287525831
4/27/2022 17:51,Main Pump Press,Overspeed Press,0.282152965
4/27/2022 17:51,Main Pump Press,Vapor Press,0.120232618
4/27/2022 17:51,Main Pump Press,Tank Temp,0.36280731
4/27/2022 17:51,Overspeed Press,Vapor Press,0.641410777
4/27/2022 17:51,Overspeed Press,Tank Temp,0.980295186
4/27/2022 17:51,Overspeed Press,Tank Level,0.350302805
4/27/2022 17:51,Filter DP,Tank Temp,0.062553365
4/27/2022 17:51,Filter DP,Vapor Press,0.208168949
4/27/2022 17:51,Filter DP,Overspeed Press,0.062394055
4/27/2022 17:51,Filter DP,Main Pump Press,0.024146079
4/27/2022 17:51,Filter DP,Tank Level,0.033827758
4/27/2022 17:51,Tank Level,Tank Temp,0.340540585
4/27/2022 17:51,Tank Level,Vapor Press,0.190910016
4/27/2022 17:51,Tank Temp,Vapor Press,0.620808473
4/27/2022 17:51,Filter DP,Line Pressure,-0.021291834
4/30/2022 8:33,Main Pump Press,Tank Level,0.09059145
4/30/2022 8:33,Line Pressure,Main Pump Press,-0.300837133
4/30/2022 8:33,Line Pressure,Overspeed Press,-0.826720817
4/30/2022 8:33,Line Pressure,Vapor Press,-0.55780396
4/30/2022 8:33,Line Pressure,Tank Temp,-0.688328778
4/30/2022 8:33,Line Pressure,Tank Level,-0.282210917
4/30/2022 8:33,Main Pump Press,Overspeed Press,0.282183189
4/30/2022 8:33,Main Pump Press,Vapor Press,0.121051902
4/30/2022 8:33,Main Pump Press,Tank Temp,0.297209999
4/30/2022 8:33,Overspeed Press,Vapor Press,0.642623329
4/30/2022 8:33,Overspeed Press,Tank Temp,0.804254584
4/30/2022 8:33,Overspeed Press,Tank Level,0.344956815
4/30/2022 8:33,Filter DP,Tank Temp,0.057507076
4/30/2022 8:33,Filter DP,Vapor Press,0.207263098
4/30/2022 8:33,Filter DP,Overspeed Press,0.063777457
4/30/2022 8:33,Filter DP,Main Pump Press,0.024743797
4/30/2022 8:33,Filter DP,Tank Level,0.037004978
4/30/2022 8:33,Tank Level,Tank Temp,0.284160646
4/30/2022 8:33,Tank Level,Vapor Press,0.189801017
4/30/2022 8:33,Tank Temp,Vapor Press,0.503792353
4/30/2022 8:33,Filter DP,Line Pressure,-0.027049142
5/2/2022 23:14,Main Pump Press,Tank Level,0.087499533
5/2/2022 23:14,Line Pressure,Main Pump Press,-0.33702858
5/2/2022 23:14,Line Pressure,Overspeed Press,-0.921358742
5/2/2022 23:14,Line Pressure,Vapor Press,-0.518781842
5/2/2022 23:14,Line Pressure,Tank Temp,-0.765652569
5/2/2022 23:14,Line Pressure,Tank Level,-0.312767415
5/2/2022 23:14,Main Pump Press,Overspeed Press,0.282195657
5/2/2022 23:14,Main Pump Press,Vapor Press,0.128537246
5/2/2022 23:14,Main Pump Press,Tank Temp,0.297267562
5/2/2022 23:14,Overspeed Press,Vapor Press,0.666039277
5/2/2022 23:14,Overspeed Press,Tank Temp,0.804313762
5/2/2022 23:14,Overspeed Press,Tank Level,0.337149043
5/2/2022 23:14,Filter DP,Tank Temp,0.058551607
5/2/2022 23:14,Filter DP,Vapor Press,0.206476898
5/2/2022 23:14,Filter DP,Overspeed Press,0.065545261
5/2/2022 23:14,Filter DP,Main Pump Press,0.025374977
5/2/2022 23:14,Filter DP,Tank Level,0.04054893
5/2/2022 23:14,Tank Level,Tank Temp,0.277259024
5/2/2022 23:14,Tank Level,Vapor Press,0.203458794
5/2/2022 23:14,Tank Temp,Vapor Press,0.522573185
5/2/2022 23:14,Filter DP,Line Pressure,-0.029803414
5/5/2022 11:21,Main Pump Press,Tank Level,0.084642671
5/5/2022 11:21,Line Pressure,Main Pump Press,-0.33848435
5/5/2022 11:21,Line Pressure,Overspeed Press,-0.925623631
5/5/2022 11:21,Line Pressure,Vapor Press,-0.532927112
5/5/2022 11:21,Line Pressure,Tank Temp,-0.770576826
5/5/2022 11:21,Line Pressure,Tank Level,-0.303556664
5/5/2022 11:21,Main Pump Press,Overspeed Press,0.282149339
5/5/2022 11:21,Main Pump Press,Vapor Press,0.132103899
5/5/2022 11:21,Main Pump Press,Tank Temp,0.297440977
5/5/2022 11:21,Overspeed Press,Vapor Press,0.66868122
5/5/2022 11:21,Overspeed Press,Tank Temp,0.804580892
5/5/2022 11:21,Overspeed Press,Tank Level,0.329719877
5/5/2022 11:21,Filter DP,Tank Temp,0.060757911
5/5/2022 11:21,Filter DP,Vapor Press,0.194791143
5/5/2022 11:21,Filter DP,Overspeed Press,0.068264183
5/5/2022 11:21,Filter DP,Main Pump Press,0.026307246
5/5/2022 11:21,Filter DP,Tank Level,0.044505558
5/5/2022 11:21,Tank Level,Tank Temp,0.270610188
5/5/2022 11:21,Tank Level,Vapor Press,0.198619471
5/5/2022 11:21,Tank Temp,Vapor Press,0.525159342
5/5/2022 11:21,Filter DP,Line Pressure,-0.037609924
5/7/2022 23:28,Main Pump Press,Tank Level,0.099542483
5/7/2022 23:28,Line Pressure,Main Pump Press,-0.29838777
5/7/2022 23:28,Line Pressure,Overspeed Press,-0.936745542
5/7/2022 23:28,Line Pressure,Vapor Press,-0.532289774
5/7/2022 23:28,Line Pressure,Tank Temp,-0.762909734
5/7/2022 23:28,Line Pressure,Tank Level,-0.295677662
5/7/2022 23:28,Main Pump Press,Overspeed Press,0.334330479
5/7/2022 23:28,Main Pump Press,Vapor Press,0.173499445
5/7/2022 23:28,Main Pump Press,Tank Temp,0.269790525
5/7/2022 23:28,Overspeed Press,Vapor Press,0.662105072
5/7/2022 23:28,Overspeed Press,Tank Temp,0.80969955
5/7/2022 23:28,Overspeed Press,Tank Level,0.318314945
5/7/2022 23:28,Filter DP,Tank Temp,0.060461423
5/7/2022 23:28,Filter DP,Vapor Press,0.199141175
5/7/2022 23:28,Filter DP,Overspeed Press,0.068948394
5/7/2022 23:28,Filter DP,Main Pump Press,0.022596106
5/7/2022 23:28,Filter DP,Tank Level,0.047859761
5/7/2022 23:28,Tank Level,Tank Temp,0.262949255
5/7/2022 23:28,Tank Level,Vapor Press,0.1878835
5/7/2022 23:28,Tank Temp,Vapor Press,0.52877843
5/7/2022 23:28,Filter DP,Line Pressure,-0.042290913
5/10/2022 11:26,Main Pump Press,Tank Level,0.144914665
5/10/2022 11:26,Line Pressure,Main Pump Press,-0.726145875
5/10/2022 11:26,Line Pressure,Overspeed Press,-0.838090293
5/10/2022 11:26,Line Pressure,Vapor Press,-0.201113994
5/10/2022 11:26,Line Pressure,Tank Temp,-0.533826252
5/10/2022 11:26,Line Pressure,Tank Level,-0.118629113
5/10/2022 11:26,Main Pump Press,Overspeed Press,0.867350302
5/10/2022 11:26,Main Pump Press,Vapor Press,0.328554498
5/10/2022 11:26,Main Pump Press,Tank Temp,0.540007532
5/10/2022 11:26,Overspeed Press,Vapor Press,0.459621876
5/10/2022 11:26,Overspeed Press,Tank Temp,0.623582106
5/10/2022 11:26,Overspeed Press,Tank Level,0.17071674
5/10/2022 11:26,Filter DP,Tank Temp,0.036841867
5/10/2022 11:26,Filter DP,Vapor Press,0.197292947
5/10/2022 11:26,Filter DP,Overspeed Press,0.049147883
5/10/2022 11:26,Filter DP,Main Pump Press,0.017987357
5/10/2022 11:26,Filter DP,Tank Level,0.03761428
5/10/2022 11:26,Tank Level,Tank Temp,0.112299713
5/10/2022 11:26,Tank Level,Vapor Press,0.046393039
5/10/2022 11:26,Tank Temp,Vapor Press,0.271812646
5/10/2022 11:26,Filter DP,Line Pressure,-0.004919811
5/12/2022 23:24,Main Pump Press,Tank Level,-0.00504933
5/12/2022 23:24,Line Pressure,Main Pump Press,-0.052831093
5/12/2022 23:24,Line Pressure,Overspeed Press,-0.169453269
5/12/2022 23:24,Line Pressure,Vapor Press,0.401440381
5/12/2022 23:24,Line Pressure,Tank Temp,-0.033522247
5/12/2022 23:24,Line Pressure,Tank Level,0.043396239
5/12/2022 23:24,Main Pump Press,Overspeed Press,-0.068249596
5/12/2022 23:24,Main Pump Press,Vapor Press,-0.1703001
5/12/2022 23:24,Main Pump Press,Tank Temp,0.004987772
5/12/2022 23:24,Overspeed Press,Vapor Press,-0.047470676
5/12/2022 23:24,Overspeed Press,Tank Temp,0.045319107
5/12/2022 23:24,Overspeed Press,Tank Level,0.003782112
5/12/2022 23:24,Filter DP,Tank Temp,0.019106575
5/12/2022 23:24,Filter DP,Vapor Press,0.197619069
5/12/2022 23:24,Filter DP,Overspeed Press,0.211601514
5/12/2022 23:24,Filter DP,Main Pump Press,-0.016198358
5/12/2022 23:24,Filter DP,Tank Level,0.033977469
5/12/2022 23:24,Tank Level,Tank Temp,0.006769437
5/12/2022 23:24,Tank Level,Vapor Press,-0.041950686
5/12/2022 23:24,Tank Temp,Vapor Press,-0.025985784
5/12/2022 23:24,Filter DP,Line Pressure,0.044528557
5/15/2022 11:26,Main Pump Press,Tank Level,-0.007104886
5/15/2022 11:26,Line Pressure,Main Pump Press,-0.122107132
5/15/2022 11:26,Line Pressure,Overspeed Press,-0.226010332
5/15/2022 11:26,Line Pressure,Vapor Press,0.427686019
5/15/2022 11:26,Line Pressure,Tank Temp,-0.028290421
5/15/2022 11:26,Line Pressure,Tank Level,0.038328554
5/15/2022 11:26,Main Pump Press,Overspeed Press,-0.208783183
5/15/2022 11:26,Main Pump Press,Vapor Press,-0.128962681
5/15/2022 11:26,Main Pump Press,Tank Temp,-0.002017548
5/15/2022 11:26,Overspeed Press,Vapor Press,-0.042691271
5/15/2022 11:26,Overspeed Press,Tank Temp,0.040618355
5/15/2022 11:26,Overspeed Press,Tank Level,0.007271073
5/15/2022 11:26,Filter DP,Tank Temp,0.020322627
5/15/2022 11:26,Filter DP,Vapor Press,0.191500743
5/15/2022 11:26,Filter DP,Overspeed Press,0.229362252
5/15/2022 11:26,Filter DP,Main Pump Press,-0.001943826
5/15/2022 11:26,Filter DP,Tank Level,0.035871847
5/15/2022 11:26,Tank Level,Tank Temp,0.006016605
5/15/2022 11:26,Tank Level,Vapor Press,-0.042760526
5/15/2022 11:26,Tank Temp,Vapor Press,-0.030389559
5/15/2022 11:26,Filter DP,Line Pressure,0.034466092
5/17/2022 23:17,Main Pump Press,Tank Level,-0.011987269
5/17/2022 23:17,Line Pressure,Main Pump Press,-0.040701449
5/17/2022 23:17,Line Pressure,Overspeed Press,-0.138482475
5/17/2022 23:17,Line Pressure,Vapor Press,0.402263847
5/17/2022 23:17,Line Pressure,Tank Temp,-0.031351261
5/17/2022 23:17,Line Pressure,Tank Level,0.037351013
5/17/2022 23:17,Main Pump Press,Overspeed Press,-0.384306121
5/17/2022 23:17,Main Pump Press,Vapor Press,-0.088840989
5/17/2022 23:17,Main Pump Press,Tank Temp,-0.009167775
5/17/2022 23:17,Overspeed Press,Vapor Press,0.023905913
5/17/2022 23:17,Overspeed Press,Tank Temp,0.031584046
5/17/2022 23:17,Overspeed Press,Tank Level,-0.002753266
5/17/2022 23:17,Filter DP,Tank Temp,0.017116141
5/17/2022 23:17,Filter DP,Vapor Press,0.150575488
5/17/2022 23:17,Filter DP,Overspeed Press,0.165469388
5/17/2022 23:17,Filter DP,Main Pump Press,0.006174308
5/17/2022 23:17,Filter DP,Tank Level,0.015990961
5/17/2022 23:17,Tank Level,Tank Temp,0.002176111
5/17/2022 23:17,Tank Level,Vapor Press,-0.054848661
5/17/2022 23:17,Tank Temp,Vapor Press,-0.019864298
5/17/2022 23:17,Filter DP,Line Pressure,-0.008309069
5/20/2022 11:50,Main Pump Press,Tank Level,-0.125768794
5/20/2022 11:50,Line Pressure,Main Pump Press,-0.038084052
5/20/2022 11:50,Line Pressure,Overspeed Press,-0.098872911
5/20/2022 11:50,Line Pressure,Vapor Press,0.387048197
5/20/2022 11:50,Line Pressure,Tank Temp,-0.020638023
5/20/2022 11:50,Line Pressure,Tank Level,0.072125929
5/20/2022 11:50,Main Pump Press,Overspeed Press,-0.406731077
5/20/2022 11:50,Main Pump Press,Vapor Press,-0.084987426
5/20/2022 11:50,Main Pump Press,Tank Temp,-0.00798391
5/20/2022 11:50,Overspeed Press,Vapor Press,0.01811044
5/20/2022 11:50,Overspeed Press,Tank Temp,0.022722953
5/20/2022 11:50,Overspeed Press,Tank Level,0.219486722
5/20/2022 11:50,Filter DP,Tank Temp,0.011474518
5/20/2022 11:50,Filter DP,Vapor Press,0.080455934
5/20/2022 11:50,Filter DP,Overspeed Press,-0.007785135
5/20/2022 11:50,Filter DP,Main Pump Press,-0.00347381
5/20/2022 11:50,Filter DP,Tank Level,0.010459858
5/20/2022 11:50,Tank Level,Tank Temp,0.007135241
5/20/2022 11:50,Tank Level,Vapor Press,0.020765164
5/20/2022 11:50,Tank Temp,Vapor Press,-0.002603081
5/20/2022 11:50,Filter DP,Line Pressure,0.017694018
5/22/2022 23:12,Main Pump Press,Tank Level,-0.133348245
5/22/2022 23:12,Line Pressure,Main Pump Press,-0.034001243
5/22/2022 23:12,Line Pressure,Overspeed Press,-0.061308866
5/22/2022 23:12,Line Pressure,Vapor Press,0.45237238
5/22/2022 23:12,Line Pressure,Tank Temp,-0.012720752
5/22/2022 23:12,Line Pressure,Tank Level,0.024972393
5/22/2022 23:12,Main Pump Press,Overspeed Press,-0.402675249
5/22/2022 23:12,Main Pump Press,Vapor Press,-0.079140557
5/22/2022 23:12,Main Pump Press,Tank Temp,-0.006387563
5/22/2022 23:12,Overspeed Press,Vapor Press,0.057193873
5/22/2022 23:12,Overspeed Press,Tank Temp,0.001105173
5/22/2022 23:12,Overspeed Press,Tank Level,0.189628669
5/22/2022 23:12,Filter DP,Tank Temp,0.012216073
5/22/2022 23:12,Filter DP,Vapor Press,0.072328613
5/22/2022 23:12,Filter DP,Overspeed Press,-0.005451433
5/22/2022 23:12,Filter DP,Main Pump Press,-0.002791276
5/22/2022 23:12,Filter DP,Tank Level,0.016317618
5/22/2022 23:12,Tank Level,Tank Temp,-0.027211867
5/22/2022 23:12,Tank Level,Vapor Press,0.005662539
5/22/2022 23:12,Tank Temp,Vapor Press,0.0156457
5/22/2022 23:12,Filter DP,Line Pressure,0.020660654
5/25/2022 11:36,Main Pump Press,Tank Level,-0.143866606
5/25/2022 11:36,Line Pressure,Main Pump Press,-0.0281625
5/25/2022 11:36,Line Pressure,Overspeed Press,-0.044256884
5/25/2022 11:36,Line Pressure,Vapor Press,0.529167412
